S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
20:21:38.884	20:21:38.990	0:00:00.001000	0:00:00.106000	['tcp_csum:36a7']		['tcp_csum:36a7']
20:21:38.885	20:21:38.992	0:00:00.002000	0:00:00.107000	['tcp_csum:803e']		['tcp_csum:803e']
20:21:38.885	20:21:38.993	0:00:00.001000	0:00:00.108000	['tcp_csum:1512']		['tcp_csum:1512']
20:21:38.886	20:21:38.994	0:00:00.001000	0:00:00.108000	['tcp_csum:5aa']		['tcp_csum:5aa']
20:21:38.886	20:21:38.995	0:00:00.001000	0:00:00.109000	['tcp_csum:a2f6']		['tcp_csum:a2f6']
20:21:38.887	20:21:38.996	0:00:00.001000	0:00:00.109000	['tcp_csum:5df1']		['tcp_csum:5df1']
20:21:38.887	20:21:38.998	0:00:00.002000	0:00:00.111000	['tcp_csum:bce']		['tcp_csum:bce']
20:21:38.889	20:21:38.999	0:00:00.001000	0:00:00.110000	['tcp_csum:f55']		['tcp_csum:f55']
20:21:38.889	20:21:39.000	0:00:00.001000	0:00:00.111000	['tcp_csum:97f3']		['tcp_csum:97f3']
20:21:38.890	20:21:39.001	0:00:00.001000	0:00:00.111000	['tcp_csum:8b4b']		['tcp_csum:8b4b']
20:21:38.890	20:21:39.002	0:00:00.001000	0:00:00.112000	['tcp_csum:18a1']		['tcp_csum:18a1']
20:21:38.891	20:21:39.004	0:00:00.002000	0:00:00.113000	['tcp_csum:d387']		['tcp_csum:d387']
20:21:38.891	20:21:39.005	0:00:00.001000	0:00:00.114000	['tcp_csum:e24f']		['tcp_csum:e24f']
20:21:38.893	20:21:39.006	0:00:00.001000	0:00:00.113000	['tcp_csum:4ef9']		['tcp_csum:4ef9']
20:21:38.893	20:21:39.007	0:00:00.001000	0:00:00.114000	['tcp_csum:237b']		['tcp_csum:237b']
20:21:38.894	20:21:39.009	0:00:00.002000	0:00:00.115000	['tcp_csum:cab6']		['tcp_csum:cab6']
20:21:38.894	20:21:39.010	0:00:00.001000	0:00:00.116000	['tcp_csum:3b2c']		['tcp_csum:3b2c']
20:21:38.895	20:21:39.011	0:00:00.001000	0:00:00.116000	['tcp_csum:b6c0']		['tcp_csum:b6c0']
