20:21:40.333			['tcp_csum:cdfc']			0:00:00.002000
20:21:40.334			['tcp_csum:db1']			0:00:00.001000
20:21:40.335			['tcp_csum:648f']			0:00:00.001000
20:21:40.336			['tcp_csum:c1be']			0:00:00.001000
20:21:40.338			['tcp_csum:773d']			0:00:00.002000
20:21:40.339			['tcp_csum:d97e']			0:00:00.001000
20:21:40.340			['tcp_csum:9252']			0:00:00.001000
20:21:40.341			['tcp_csum:2f7']			0:00:00.001000
20:21:40.342			['tcp_csum:8fae']			0:00:00.001000
20:21:40.344			['tcp_csum:7955']			0:00:00.002000
20:21:40.345			['tcp_csum:4ed']			0:00:00.001000
20:21:40.346			['tcp_csum:1693']			0:00:00.001000
20:21:40.347			['tcp_csum:83ff']			0:00:00.001000
20:21:40.348			['tcp_csum:934d']			0:00:00.001000
20:21:40.350			['tcp_csum:b5b4']			0:00:00.002000
20:21:40.351			['tcp_csum:e2c3']			0:00:00.001000
20:21:40.352			['tcp_csum:949']			0:00:00.001000
20:21:40.353			['tcp_csum:5760']			0:00:00.001000
20:21:40.355			['tcp_csum:a50']			0:00:00.002000
20:21:40.356			['tcp_csum:637b']			0:00:00.001000
20:21:40.357			['tcp_csum:f328']			0:00:00.001000
20:21:40.359			['tcp_csum:a117']			0:00:00.002000
20:21:40.359			['tcp_csum:7f53']			0:00:00
20:21:40.361			['tcp_csum:8e88']			0:00:00.002000
20:21:40.362			['tcp_csum:73ec']			0:00:00.001000
20:21:40.363			['tcp_csum:c052']			0:00:00.001000
20:21:40.364			['tcp_csum:a829']			0:00:00.001000
20:21:40.365			['tcp_csum:1364']			0:00:00.001000
20:21:40.367			['tcp_csum:99c2']			0:00:00.002000
20:21:40.368			['tcp_csum:ea3a']			0:00:00.001000
20:21:40.369			['tcp_csum:1bf']			0:00:00.001000
20:21:40.370			['tcp_csum:34fb']			0:00:00.001000
20:21:40.371			['tcp_csum:f37b']			0:00:00.001000
20:21:40.373			['tcp_csum:b64d']			0:00:00.002000
20:21:40.374			['tcp_csum:dc59']			0:00:00.001000
20:21:40.375			['tcp_csum:ca4e']			0:00:00.001000
20:21:40.376			['tcp_csum:8acb']			0:00:00.001000
20:21:40.377			['tcp_csum:3d38']			0:00:00.001000
20:21:40.379			['tcp_csum:ec01']			0:00:00.002000
20:21:40.381			['tcp_csum:5b28']			0:00:00.002000
20:21:40.383			['tcp_csum:47fc']			0:00:00.002000
20:21:40.384			['tcp_csum:15aa']			0:00:00.001000
20:21:40.385			['tcp_csum:a7ed']			0:00:00.001000
20:21:40.386			['tcp_csum:cbe6']			0:00:00.001000
20:21:40.388			['tcp_csum:d173']			0:00:00.002000
20:21:40.389			['tcp_csum:3651']			0:00:00.001000
20:21:40.391			['tcp_csum:bf0e']			0:00:00.002000
20:21:40.391			['tcp_csum:11b3']			0:00:00
20:21:40.392			['tcp_csum:8da8']			0:00:00.001000
20:21:40.393			['tcp_csum:6b7d']			0:00:00.001000
20:21:40.395			['tcp_csum:c60a']			0:00:00.002000
20:21:40.396			['tcp_csum:d415']			0:00:00.001000
20:21:40.397			['tcp_csum:83bb']			0:00:00.001000
20:21:40.398			['tcp_csum:7b84']			0:00:00.001000
20:21:40.399			['tcp_csum:1c17']			0:00:00.001000
20:21:40.400			['tcp_csum:7910']			0:00:00.001000
20:21:40.402			['tcp_csum:f1fc']			0:00:00.002000
20:21:40.403			['tcp_csum:75c9']			0:00:00.001000
20:21:40.404			['tcp_csum:9ed']			0:00:00.001000
20:21:40.405			['tcp_csum:3285']			0:00:00.001000
20:21:40.407			['tcp_csum:b1dd']			0:00:00.002000
20:21:40.408			['tcp_csum:8743']			0:00:00.001000
20:21:40.409			['tcp_csum:1c52']			0:00:00.001000
20:21:40.410			['tcp_csum:bf7c']			0:00:00.001000
20:21:40.412			['tcp_csum:f39']			0:00:00.002000
20:21:40.413			['tcp_csum:d4d1']			0:00:00.001000
20:21:40.414			['tcp_csum:8d99']			0:00:00.001000
20:21:40.415			['tcp_csum:ea0f']			0:00:00.001000
20:21:40.416			['tcp_csum:d524']			0:00:00.001000
20:21:40.417			['tcp_csum:edd9']			0:00:00.001000
20:21:40.419			['tcp_csum:2840']			0:00:00.002000
20:21:40.420			['tcp_csum:3775']			0:00:00.001000
20:21:40.421			['tcp_csum:6df8']			0:00:00.001000
20:21:40.422			['tcp_csum:5980']			0:00:00.001000
20:21:40.424			['tcp_csum:1f1']			0:00:00.002000
20:21:40.425			['tcp_csum:4b88']			0:00:00.001000
20:21:40.426			['tcp_csum:e058']			0:00:00.001000
20:21:40.427			['tcp_csum:d0f0']			0:00:00.001000
20:21:40.428			['tcp_csum:6e3a']			0:00:00.001000
20:21:40.430			['tcp_csum:2935']			0:00:00.002000
20:21:40.431			['tcp_csum:d70f']			0:00:00.001000
20:21:40.432			['tcp_csum:da96']			0:00:00.001000
20:21:40.433			['tcp_csum:6331']			0:00:00.001000
20:21:40.434			['tcp_csum:5689']			0:00:00.001000
20:21:40.436			['tcp_csum:e3de']			0:00:00.002000
20:21:40.437			['tcp_csum:9ec5']			0:00:00.001000
20:21:40.438			['tcp_csum:ad8a']			0:00:00.001000
20:21:40.439			['tcp_csum:1a34']			0:00:00.001000
20:21:40.441			['tcp_csum:eeb2']			0:00:00.002000
20:21:40.442			['tcp_csum:95ee']			0:00:00.001000
20:21:40.443			['tcp_csum:662']			0:00:00.001000
20:21:40.444			['tcp_csum:81f6']			0:00:00.001000
20:21:40.445			['tcp_csum:5ae0']			0:00:00.001000
20:21:40.447			['tcp_csum:6fdd']			0:00:00.002000
20:21:40.448			['tcp_csum:bd92']			0:00:00.001000
20:21:40.449			['tcp_csum:b038']			0:00:00.001000
20:21:40.450			['tcp_csum:5c3c']			0:00:00.001000
20:21:40.451			['tcp_csum:9491']			0:00:00.001000
20:21:40.453			['tcp_csum:2d5d']			0:00:00.002000
20:21:40.454			['tcp_csum:981e']			0:00:00.001000
20:21:40.455			['tcp_csum:24dd']			0:00:00.001000
20:21:40.456			['tcp_csum:4183']			0:00:00.001000
20:21:40.457			['tcp_csum:127b']			0:00:00.001000
20:21:40.459			['tcp_csum:2018']			0:00:00.002000
20:21:40.460			['tcp_csum:39fa']			0:00:00.001000
20:21:40.461			['tcp_csum:e77d']			0:00:00.001000
20:21:40.462			['tcp_csum:8a01']			0:00:00.001000
20:21:40.463			['tcp_csum:b321']			0:00:00.001000
20:21:40.465			['tcp_csum:4817']			0:00:00.002000
20:21:40.466			['tcp_csum:265f']			0:00:00.001000
20:21:40.467			['tcp_csum:572']			0:00:00.001000
20:21:40.469			['tcp_csum:3106']			0:00:00.002000
20:21:40.470			['tcp_csum:87ea']			0:00:00.001000
20:21:40.471			['tcp_csum:97d6']			0:00:00.001000
20:21:40.472			['tcp_csum:d043']			0:00:00.001000
20:21:40.473			['tcp_csum:3cc2']			0:00:00.001000
20:21:40.475			['tcp_csum:7c7a']			0:00:00.002000
20:21:40.476			['tcp_csum:d352']			0:00:00.001000
20:21:40.477			['tcp_csum:3088']			0:00:00.001000
20:21:40.478			['tcp_csum:e602']			0:00:00.001000
20:21:40.479			['tcp_csum:4848']			0:00:00.001000
20:21:40.480			['tcp_csum:116']			0:00:00.001000
20:21:40.482			['tcp_csum:71c0']			0:00:00.002000
20:21:40.483			['tcp_csum:fe73']			0:00:00.001000
20:21:40.484			['tcp_csum:e81e']			0:00:00.001000
20:21:40.485			['tcp_csum:73b1']			0:00:00.001000
20:21:40.487			['tcp_csum:855c']			0:00:00.002000
20:21:40.488			['tcp_csum:f2c3']			0:00:00.001000
20:21:40.489			['tcp_csum:217']			0:00:00.001000
20:21:40.490			['tcp_csum:247a']			0:00:00.001000
20:21:40.493			['tcp_csum:780c']			0:00:00.003000
20:21:40.494			['tcp_csum:c629']			0:00:00.001000
20:21:40.495			['tcp_csum:7915']			0:00:00.001000
20:21:40.496			['tcp_csum:d244']			0:00:00.001000
20:21:40.497			['tcp_csum:61ec']			0:00:00.001000
20:21:40.499			['tcp_csum:fe1']			0:00:00.002000
20:21:40.500			['tcp_csum:ee18']			0:00:00.001000
20:21:40.501			['tcp_csum:fd51']			0:00:00.001000
20:21:40.502			['tcp_csum:e2b0']			0:00:00.001000
20:21:40.503			['tcp_csum:2f1b']			0:00:00.001000
20:21:40.505			['tcp_csum:16ed']			0:00:00.002000
20:21:40.506			['tcp_csum:822d']			0:00:00.001000
20:21:40.507			['tcp_csum:888']			0:00:00.001000
20:21:40.508			['tcp_csum:5904']			0:00:00.001000
20:21:40.510			['tcp_csum:7082']			0:00:00.002000
20:21:40.511			['tcp_csum:a3c4']			0:00:00.001000
20:21:40.512			['tcp_csum:6241']			0:00:00.001000
20:21:40.513			['tcp_csum:2517']			0:00:00.001000
20:21:40.514			['tcp_csum:4b1d']			0:00:00.001000
20:21:40.516			['tcp_csum:3917']			0:00:00.002000
20:21:40.517			['tcp_csum:f98f']			0:00:00.001000
20:21:40.518			['tcp_csum:ac01']			0:00:00.001000
20:21:40.519			['tcp_csum:5ac7']			0:00:00.001000
20:21:40.520			['tcp_csum:a357']			0:00:00.001000
20:21:40.522			['tcp_csum:c9ec']			0:00:00.002000
20:21:40.523			['tcp_csum:b6c5']			0:00:00.001000
20:21:40.524			['tcp_csum:846f']			0:00:00.001000
20:21:40.525			['tcp_csum:16b7']			0:00:00.001000
20:21:40.527			['tcp_csum:3aaa']			0:00:00.002000
20:21:40.528			['tcp_csum:403d']			0:00:00.001000
20:21:40.529			['tcp_csum:a516']			0:00:00.001000
20:21:40.530			['tcp_csum:2dd8']			0:00:00.001000
20:21:40.531			['tcp_csum:8076']			0:00:00.001000
20:21:40.533			['tcp_csum:fc70']			0:00:00.002000
20:21:40.534			['tcp_csum:da41']			0:00:00.001000
20:21:40.535			['tcp_csum:34d4']			0:00:00.001000
20:21:40.536			['tcp_csum:42da']			0:00:00.001000
20:21:40.537			['tcp_csum:f283']			0:00:00.001000
20:21:40.539			['tcp_csum:ea47']			0:00:00.002000
20:21:40.540			['tcp_csum:8ae0']			0:00:00.001000
20:21:40.541			['tcp_csum:e7d5']			0:00:00.001000
20:21:40.542			['tcp_csum:60c6']			0:00:00.001000
20:21:40.544			['tcp_csum:e48c']			0:00:00.002000
20:21:40.545			['tcp_csum:78b6']			0:00:00.001000
20:21:40.546			['tcp_csum:a14a']			0:00:00.001000
20:21:40.547			['tcp_csum:20a7']			0:00:00.001000
20:21:40.548			['tcp_csum:f607']			0:00:00.001000
20:21:40.549			['tcp_csum:8b1b']			0:00:00.001000
20:21:40.551			['tcp_csum:2e41']			0:00:00.002000
20:21:40.552			['tcp_csum:7e02']			0:00:00.001000
20:21:40.553			['tcp_csum:4397']			0:00:00.001000
20:21:40.554			['tcp_csum:fc68']			0:00:00.001000
20:21:40.556			['tcp_csum:58d9']			0:00:00.002000
20:21:40.557			['tcp_csum:43ee']			0:00:00.001000
20:21:40.558			['tcp_csum:5c9f']			0:00:00.001000
20:21:40.559			['tcp_csum:9709']			0:00:00.001000
20:21:40.560			['tcp_csum:a638']			0:00:00.001000
20:21:40.562			['tcp_csum:dcc1']			0:00:00.002000
20:21:40.563			['tcp_csum:c845']			0:00:00.001000
20:21:40.564			['tcp_csum:70ba']			0:00:00.001000
20:21:40.565			['tcp_csum:ba4c']			0:00:00.001000
20:21:40.567			['tcp_csum:4f22']			0:00:00.002000
20:21:40.568			['tcp_csum:3fb5']			0:00:00.001000
20:21:40.569			['tcp_csum:dd03']			0:00:00.001000
20:21:40.570			['tcp_csum:97fa']			0:00:00.001000
20:21:40.571			['tcp_csum:45d9']			0:00:00.001000
20:21:40.573			['tcp_csum:495a']			0:00:00.002000
20:21:40.574			['tcp_csum:d1fa']			0:00:00.001000
20:21:40.575			['tcp_csum:c54e']			0:00:00.001000
20:21:40.576			['tcp_csum:52a8']			0:00:00.001000
20:21:40.577			['tcp_csum:d89']			0:00:00.001000
20:21:40.579			['tcp_csum:1c53']			0:00:00.002000
20:21:40.580			['tcp_csum:88f8']			0:00:00.001000
20:21:40.581			['tcp_csum:5d7c']			0:00:00.001000
20:21:40.582			['tcp_csum:4b4']			0:00:00.001000
20:21:40.583			['tcp_csum:752b']			0:00:00.001000
20:21:40.585			['tcp_csum:f0b9']			0:00:00.002000
20:21:40.586			['tcp_csum:c9a9']			0:00:00.001000
20:21:40.587			['tcp_csum:dea2']			0:00:00.001000
20:21:40.588			['tcp_csum:2c5c']			0:00:00.001000
20:21:40.589			['tcp_csum:1efc']			0:00:00.001000
20:21:40.591			['tcp_csum:cb05']			0:00:00.002000
20:21:40.592			['tcp_csum:357']			0:00:00.001000
20:21:40.593			['tcp_csum:9c22']			0:00:00.001000
20:21:40.594			['tcp_csum:6e3']			0:00:00.001000
20:21:40.596			['tcp_csum:93a1']			0:00:00.002000
20:21:40.597			['tcp_csum:b047']			0:00:00.001000
20:21:40.598			['tcp_csum:813f']			0:00:00.001000
20:21:40.599			['tcp_csum:8edd']			0:00:00.001000
20:21:40.600			['tcp_csum:a8bf']			0:00:00.001000
20:21:40.602			['tcp_csum:5641']			0:00:00.002000
20:21:40.603			['tcp_csum:f8c4']			0:00:00.001000
20:21:40.604			['tcp_csum:21e7']			0:00:00.001000
20:21:40.605			['tcp_csum:b6dc']			0:00:00.001000
20:21:40.606			['tcp_csum:9522']			0:00:00.001000
20:21:40.608			['tcp_csum:7435']			0:00:00.002000
20:21:40.609			['tcp_csum:9fce']			0:00:00.001000
20:21:40.610			['tcp_csum:f6ae']			0:00:00.001000
20:21:40.611			['tcp_csum:6a0']			0:00:00.001000
20:21:40.612			['tcp_csum:3f07']			0:00:00.001000
20:21:40.614			['tcp_csum:ab89']			0:00:00.002000
20:21:40.615			['tcp_csum:eb3d']			0:00:00.001000
20:21:40.617			['tcp_csum:9f4d']			0:00:00.002000
20:21:40.619			['tcp_csum:54cb']			0:00:00.002000
20:21:40.620			['tcp_csum:b70b']			0:00:00.001000
20:21:40.621			['tcp_csum:6fdf']			0:00:00.001000
20:21:40.622			['tcp_csum:e085']			0:00:00.001000
20:21:40.623			['tcp_csum:6d3d']			0:00:00.001000
20:21:40.625			['tcp_csum:56e2']			0:00:00.002000
20:21:40.626			['tcp_csum:e279']			0:00:00.001000
20:21:40.627			['tcp_csum:f420']			0:00:00.001000
20:21:40.628			['tcp_csum:618d']			0:00:00.001000
20:21:40.629			['tcp_csum:70db']			0:00:00.001000
20:21:40.631			['tcp_csum:9342']			0:00:00.002000
20:21:40.632			['tcp_csum:c050']			0:00:00.001000
20:21:40.633			['tcp_csum:e6d5']			0:00:00.001000
20:21:40.634			['tcp_csum:34ef']			0:00:00.001000
20:21:40.636			['tcp_csum:e7de']			0:00:00.002000
20:21:40.637			['tcp_csum:4108']			0:00:00.001000
20:21:40.638			['tcp_csum:d0b5']			0:00:00.001000
20:21:40.639			['tcp_csum:7ea6']			0:00:00.001000
20:21:40.640			['tcp_csum:5ce2']			0:00:00.001000
20:21:40.642			['tcp_csum:6c15']			0:00:00.002000
20:21:40.643			['tcp_csum:5179']			0:00:00.001000
20:21:40.644			['tcp_csum:9ddf']			0:00:00.001000
20:21:40.645			['tcp_csum:85b6']			0:00:00.001000
20:21:40.647			['tcp_csum:f0f2']			0:00:00.002000
20:21:40.648			['tcp_csum:7750']			0:00:00.001000
20:21:40.649			['tcp_csum:c7c7']			0:00:00.001000
20:21:40.650			['tcp_csum:df4b']			0:00:00.001000
20:21:40.651			['tcp_csum:128a']			0:00:00.001000
20:21:40.653			['tcp_csum:d10a']			0:00:00.002000
20:21:40.654			['tcp_csum:93da']			0:00:00.001000
20:21:40.655			['tcp_csum:b9e6']			0:00:00.001000
20:21:40.656			['tcp_csum:a7dc']			0:00:00.001000
20:21:40.657			['tcp_csum:6859']			0:00:00.001000
20:21:40.658			['tcp_csum:1ac6']			0:00:00.001000
20:21:40.660			['tcp_csum:c98f']			0:00:00.002000
20:21:40.661			['tcp_csum:121b']			0:00:00.001000
20:21:40.662			['tcp_csum:38b6']			0:00:00.001000
20:21:40.663			['tcp_csum:258b']			0:00:00.001000
20:21:40.665			['tcp_csum:f337']			0:00:00.002000
20:21:40.666			['tcp_csum:857a']			0:00:00.001000
20:21:40.667			['tcp_csum:a973']			0:00:00.001000
20:21:40.668			['tcp_csum:af02']			0:00:00.001000
20:21:40.670			['tcp_csum:13e0']			0:00:00.002000
20:21:40.671			['tcp_csum:9c9b']			0:00:00.001000
20:21:40.672			['tcp_csum:ef3f']			0:00:00.001000
20:21:40.673			['tcp_csum:6b36']			0:00:00.001000
20:21:40.675			['tcp_csum:490b']			0:00:00.002000
20:21:40.676			['tcp_csum:a397']			0:00:00.001000
20:21:40.677			['tcp_csum:b1a2']			0:00:00.001000
20:21:40.678			['tcp_csum:6148']			0:00:00.001000
20:21:40.679			['tcp_csum:5911']			0:00:00.001000
20:21:40.681			['tcp_csum:f9a5']			0:00:00.002000
20:21:40.682			['tcp_csum:569f']			0:00:00.001000
20:21:40.683			['tcp_csum:cf89']			0:00:00.001000
20:21:40.684			['tcp_csum:5356']			0:00:00.001000
20:21:40.686			['tcp_csum:e77b']			0:00:00.002000
20:21:40.687			['tcp_csum:1014']			0:00:00.001000
20:21:40.688			['tcp_csum:8f6a']			0:00:00.001000
20:21:40.689			['tcp_csum:64d0']			0:00:00.001000
20:21:40.690			['tcp_csum:f9df']			0:00:00.001000
20:21:40.691			['tcp_csum:9d0a']			0:00:00.001000
20:21:40.693			['tcp_csum:ecc6']			0:00:00.002000
20:21:40.694			['tcp_csum:b25f']			0:00:00.001000
20:21:40.695			['tcp_csum:6b2c']			0:00:00.001000
20:21:40.696			['tcp_csum:c7a2']			0:00:00.001000
20:21:40.698			['tcp_csum:b2b3']			0:00:00.002000
20:21:40.699			['tcp_csum:cb68']			0:00:00.001000
20:21:40.700			['tcp_csum:5cd']			0:00:00.001000
20:21:40.701			['tcp_csum:1502']			0:00:00.001000
20:21:40.702			['tcp_csum:4b87']			0:00:00.001000
20:21:40.703			['tcp_csum:370f']			0:00:00.001000
20:21:40.705			['tcp_csum:df7d']			0:00:00.002000
20:21:40.706			['tcp_csum:2915']			0:00:00.001000
20:21:40.707			['tcp_csum:bde6']			0:00:00.001000
20:21:40.709			['tcp_csum:ae7e']			0:00:00.002000
20:21:40.710			['tcp_csum:4bc9']			0:00:00.001000
20:21:40.711			['tcp_csum:6c4']			0:00:00.001000
20:21:40.712			['tcp_csum:b49c']			0:00:00.001000
20:21:40.713			['tcp_csum:b823']			0:00:00.001000
20:21:40.715			['tcp_csum:40c0']			0:00:00.002000
20:21:40.716			['tcp_csum:3418']			0:00:00.001000
20:21:40.717			['tcp_csum:c16b']			0:00:00.001000
20:21:40.718			['tcp_csum:7c52']			0:00:00.001000
20:21:40.719			['tcp_csum:8b18']			0:00:00.001000
20:21:40.721			['tcp_csum:f7c1']			0:00:00.002000
20:21:40.722			['tcp_csum:cc40']			0:00:00.001000
20:21:40.723			['tcp_csum:737c']			0:00:00.001000
20:21:40.724			['tcp_csum:e3ee']			0:00:00.001000
20:21:40.725			['tcp_csum:5f83']			0:00:00.001000
20:21:40.727			['tcp_csum:386f']			0:00:00.002000
20:21:40.728			['tcp_csum:4d6b']			0:00:00.001000
20:21:40.729			['tcp_csum:9b1f']			0:00:00.001000
20:21:40.730			['tcp_csum:8dc5']			0:00:00.001000
20:21:40.731			['tcp_csum:39cb']			0:00:00.001000
20:21:40.733			['tcp_csum:7220']			0:00:00.002000
20:21:40.734			['tcp_csum:ae6']			0:00:00.001000
20:21:40.735			['tcp_csum:75ab']			0:00:00.001000
20:21:40.736			['tcp_csum:266']			0:00:00.001000
20:21:40.737			['tcp_csum:1f11']			0:00:00.001000
20:21:40.739			['tcp_csum:f002']			0:00:00.002000
20:21:40.740			['tcp_csum:fda4']			0:00:00.001000
20:21:40.741			['tcp_csum:1783']			0:00:00.001000
20:21:40.742			['tcp_csum:c50a']			0:00:00.001000
20:21:40.743			['tcp_csum:678a']			0:00:00.001000
20:21:40.745			['tcp_csum:90b0']			0:00:00.002000
20:21:40.746			['tcp_csum:25a0']			0:00:00.001000
20:21:40.747			['tcp_csum:3ec']			0:00:00.001000
20:21:40.748			['tcp_csum:e2fa']			0:00:00.001000
20:21:40.750			['tcp_csum:e94']			0:00:00.002000
20:21:40.751			['tcp_csum:6572']			0:00:00.001000
20:21:40.752			['tcp_csum:7563']			0:00:00.001000
20:21:40.753			['tcp_csum:adcc']			0:00:00.001000
20:21:40.755			['tcp_csum:1a4f']			0:00:00.002000
20:21:40.756			['tcp_csum:5a03']			0:00:00.001000
20:21:40.757			['tcp_csum:b0e0']			0:00:00.001000
20:21:40.758			['tcp_csum:e11']			0:00:00.001000
20:21:40.759			['tcp_csum:c38f']			0:00:00.001000
20:21:40.760			['tcp_csum:25d1']			0:00:00.001000
20:21:40.762			['tcp_csum:dea4']			0:00:00.002000
20:21:40.763			['tcp_csum:4f49']			0:00:00.001000
20:21:40.764			['tcp_csum:dc00']			0:00:00.001000
20:21:40.765			['tcp_csum:c5a7']			0:00:00.001000
20:21:40.767			['tcp_csum:513f']			0:00:00.002000
20:21:40.768			['tcp_csum:62ea']			0:00:00.001000
20:21:40.769			['tcp_csum:d050']			0:00:00.001000
20:21:40.770			['tcp_csum:dfa3']			0:00:00.001000
20:21:40.771			['tcp_csum:207']			0:00:00.001000
20:21:40.773			['tcp_csum:2f1a']			0:00:00.002000
20:21:40.774			['tcp_csum:559b']			0:00:00.001000
20:21:40.775			['tcp_csum:a3b7']			0:00:00.001000
20:21:40.776			['tcp_csum:56a2']			0:00:00.001000
20:21:40.777			['tcp_csum:afd1']			0:00:00.001000
20:21:40.779			['tcp_csum:3f7b']			0:00:00.002000
20:21:40.780			['tcp_csum:ed6f']			0:00:00.001000
20:21:40.781			['tcp_csum:cba5']			0:00:00.001000
20:21:40.782			['tcp_csum:dade']			0:00:00.001000
20:21:40.783			['tcp_csum:c03e']			0:00:00.001000
20:21:40.785			['tcp_csum:ca9']			0:00:00.002000
20:21:40.786			['tcp_csum:f47a']			0:00:00.001000
20:21:40.787			['tcp_csum:5fbb']			0:00:00.001000
20:21:40.788			['tcp_csum:e614']			0:00:00.001000
20:21:40.790			['tcp_csum:3691']			0:00:00.002000
20:21:40.791			['tcp_csum:4e11']			0:00:00.001000
20:21:40.792			['tcp_csum:8153']			0:00:00.001000
20:21:40.793			['tcp_csum:3fce']			0:00:00.001000
20:21:40.796			['tcp_csum:28ac']			0:00:00.003000
20:21:40.797			['tcp_csum:16a6']			0:00:00.001000
20:21:40.798			['tcp_csum:d71c']			0:00:00.001000
20:21:40.799			['tcp_csum:898e']			0:00:00.001000
20:21:40.800			['tcp_csum:3854']			0:00:00.001000
20:21:40.802			['tcp_csum:80e4']			0:00:00.002000
20:21:40.803			['tcp_csum:a77a']			0:00:00.001000
20:21:40.804			['tcp_csum:9453']			0:00:00.001000
20:21:40.805			['tcp_csum:61fc']			0:00:00.001000
20:21:40.806			['tcp_csum:f443']			0:00:00.001000
20:21:40.808			['tcp_csum:1839']			0:00:00.002000
20:21:40.809			['tcp_csum:1dcc']			0:00:00.001000
20:21:40.810			['tcp_csum:82a3']			0:00:00.001000
20:21:40.811			['tcp_csum:b65']			0:00:00.001000
20:21:40.812			['tcp_csum:5e05']			0:00:00.001000
20:21:40.814			['tcp_csum:d9ff']			0:00:00.002000
20:21:40.815			['tcp_csum:b7ce']			0:00:00.001000
20:21:40.816			['tcp_csum:1261']			0:00:00.001000
20:21:40.817			['tcp_csum:2068']			0:00:00.001000
20:21:40.818			['tcp_csum:d011']			0:00:00.001000
20:21:40.820			['tcp_csum:c7d6']			0:00:00.002000
20:21:40.821			['tcp_csum:686f']			0:00:00.001000
20:21:40.822			['tcp_csum:c562']			0:00:00.001000
20:21:40.823			['tcp_csum:3e53']			0:00:00.001000
20:21:40.825			['tcp_csum:c21b']			0:00:00.002000
20:21:40.826			['tcp_csum:5645']			0:00:00.001000
20:21:40.827			['tcp_csum:7ed7']			0:00:00.001000
20:21:40.828			['tcp_csum:fe33']			0:00:00.001000
20:21:40.830			['tcp_csum:d395']			0:00:00.002000
20:21:40.830			['tcp_csum:68a9']			0:00:00
20:21:40.833			['tcp_csum:5b8f']			0:00:00.003000
20:21:40.834			['tcp_csum:2124']			0:00:00.001000
20:21:40.835			['tcp_csum:d9f5']			0:00:00.001000
20:21:40.837			['tcp_csum:3668']			0:00:00.002000
20:21:40.838			['tcp_csum:217d']			0:00:00.001000
20:21:40.839			['tcp_csum:3a2c']			0:00:00.001000
20:21:40.840			['tcp_csum:7496']			0:00:00.001000
20:21:40.842			['tcp_csum:83c7']			0:00:00.002000
20:21:40.843			['tcp_csum:ba50']			0:00:00.001000
20:21:40.844			['tcp_csum:a5d2']			0:00:00.001000
20:21:40.845			['tcp_csum:4e47']			0:00:00.001000
20:21:40.846			['tcp_csum:97da']			0:00:00.001000
20:21:40.848			['tcp_csum:2cb0']			0:00:00.002000
20:21:40.849			['tcp_csum:1d43']			0:00:00.001000
20:21:40.850			['tcp_csum:ba91']			0:00:00.001000
20:21:40.851			['tcp_csum:7587']			0:00:00.001000
20:21:40.852			['tcp_csum:2366']			0:00:00.001000
20:21:40.854			['tcp_csum:26e9']			0:00:00.002000
20:21:40.855			['tcp_csum:af89']			0:00:00.001000
20:21:40.856			['tcp_csum:a2db']			0:00:00.001000
20:21:40.857			['tcp_csum:3035']			0:00:00.001000
20:21:40.859			['tcp_csum:eb17']			0:00:00.002000
20:21:40.860			['tcp_csum:f9e1']			0:00:00.001000
20:21:40.861			['tcp_csum:6685']			0:00:00.001000
20:21:40.862			['tcp_csum:3b09']			0:00:00.001000
20:21:40.863			['tcp_csum:e240']			0:00:00.001000
20:21:40.865			['tcp_csum:52b8']			0:00:00.002000
20:21:40.866			['tcp_csum:ce47']			0:00:00.001000
20:21:40.867			['tcp_csum:a737']			0:00:00.001000
20:21:40.868			['tcp_csum:bc2f']			0:00:00.001000
20:21:40.869			['tcp_csum:9e9']			0:00:00.001000
20:21:40.871			['tcp_csum:fc8a']			0:00:00.002000
20:21:40.872			['tcp_csum:a894']			0:00:00.001000
20:21:40.873			['tcp_csum:e0e3']			0:00:00.001000
20:21:40.874			['tcp_csum:79af']			0:00:00.001000
20:21:40.876			['tcp_csum:e470']			0:00:00.002000
20:21:40.877			['tcp_csum:712f']			0:00:00.001000
20:21:40.878			['tcp_csum:8dd5']			0:00:00.001000
20:21:40.879			['tcp_csum:5ecd']			0:00:00.001000
20:21:40.880			['tcp_csum:6c6a']			0:00:00.001000
20:21:40.881			['tcp_csum:864c']			0:00:00.001000
20:21:40.883			['tcp_csum:33d0']			0:00:00.002000
20:21:40.884			['tcp_csum:d652']			0:00:00.001000
20:21:40.885			['tcp_csum:ff73']			0:00:00.001000
20:21:40.886			['tcp_csum:9469']			0:00:00.001000
20:21:40.888			['tcp_csum:72b1']			0:00:00.002000
20:21:40.889			['tcp_csum:51c4']			0:00:00.001000
20:21:40.890			['tcp_csum:7d57']			0:00:00.001000
20:21:40.891			['tcp_csum:d43b']			0:00:00.001000
20:21:40.892			['tcp_csum:e428']			0:00:00.001000
20:21:40.893			['tcp_csum:1c96']			0:00:00.001000
20:21:40.895			['tcp_csum:8912']			0:00:00.002000
20:21:40.896			['tcp_csum:c8ca']			0:00:00.001000
20:21:40.897			['tcp_csum:1fa5']			0:00:00.001000
20:21:40.898			['tcp_csum:7cda']			0:00:00.001000
20:21:40.900			['tcp_csum:3255']			0:00:00.002000
20:21:40.901			['tcp_csum:949a']			0:00:00.001000
20:21:40.902			['tcp_csum:4d68']			0:00:00.001000
20:21:40.903			['tcp_csum:be12']			0:00:00.001000
20:21:40.905			['tcp_csum:4ac6']			0:00:00.002000
20:21:40.906			['tcp_csum:3471']			0:00:00.001000
