  1 2016-10-18 22:21:30.390782      0.0.0.0 -> 255.255.255.255 DHCP 342 DHCP Discover - Transaction ID 0x8508574f
  2 2016-10-18 22:21:33.485285      0.0.0.0 -> 255.255.255.255 DHCP 342 DHCP Discover - Transaction ID 0x8508574f
12486 2016-10-18 22:21:49.703382     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11594174 Ack=1 Win=29696 Len=1448 TSval=121986339 TSecr=121986319
12487 2016-10-18 22:21:49.704708     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11595622 Ack=1 Win=29696 Len=1448 TSval=121986342 TSecr=121986321
12488 2016-10-18 22:21:49.704739     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11597070 Win=1571840 Len=0 TSval=121986397 TSecr=121986339
12489 2016-10-18 22:21:49.705968     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11597070 Ack=1 Win=29696 Len=1448 TSval=121986342 TSecr=121986321
12490 2016-10-18 22:21:49.707062     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11598518 Ack=1 Win=29696 Len=1448 TSval=121986344 TSecr=121986324
12491 2016-10-18 22:21:49.707091     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11599966 Win=1571840 Len=0 TSval=121986399 TSecr=121986342
12492 2016-10-18 22:21:49.708225     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11599966 Ack=1 Win=29696 Len=1448 TSval=121986344 TSecr=121986324
12493 2016-10-18 22:21:49.709435     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11601414 Ack=1 Win=29696 Len=1448 TSval=121986346 TSecr=121986326
12494 2016-10-18 22:21:49.709465     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11602862 Win=1571840 Len=0 TSval=121986401 TSecr=121986344
12495 2016-10-18 22:21:49.710882     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11602862 Ack=1 Win=29696 Len=1448 TSval=121986346 TSecr=121986326
12496 2016-10-18 22:21:49.711904     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11604310 Ack=1 Win=29696 Len=1448 TSval=121986349 TSecr=121986329
12497 2016-10-18 22:21:49.711950     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11605758 Win=1571840 Len=0 TSval=121986404 TSecr=121986346
12498 2016-10-18 22:21:49.713151     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11605758 Ack=1 Win=29696 Len=1448 TSval=121986349 TSecr=121986329
12499 2016-10-18 22:21:49.714361     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11607206 Ack=1 Win=29696 Len=1448 TSval=121986351 TSecr=121986331
12500 2016-10-18 22:21:49.714393     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11608654 Win=1571840 Len=0 TSval=121986406 TSecr=121986349
12501 2016-10-18 22:21:49.715639     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11608654 Ack=1 Win=29696 Len=1448 TSval=121986351 TSecr=121986331
12502 2016-10-18 22:21:49.716774     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11610102 Ack=1 Win=29696 Len=1448 TSval=121986354 TSecr=121986334
12503 2016-10-18 22:21:49.716813     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11611550 Win=1571840 Len=0 TSval=121986409 TSecr=121986351
12504 2016-10-18 22:21:49.718141     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11611550 Ack=1 Win=29696 Len=1448 TSval=121986354 TSecr=121986334
12505 2016-10-18 22:21:49.719180     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11612998 Ack=1 Win=29696 Len=1448 TSval=121986356 TSecr=121986336
12506 2016-10-18 22:21:49.719217     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11614446 Win=1571840 Len=0 TSval=121986411 TSecr=121986354
12507 2016-10-18 22:21:49.720541     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11614446 Ack=1 Win=29696 Len=1448 TSval=121986356 TSecr=121986336
12508 2016-10-18 22:21:49.721576     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11615894 Ack=1 Win=29696 Len=1448 TSval=121986358 TSecr=121986338
12509 2016-10-18 22:21:49.721613     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11617342 Win=1571840 Len=0 TSval=121986413 TSecr=121986356
12510 2016-10-18 22:21:49.722975     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11617342 Ack=1 Win=29696 Len=1448 TSval=121986358 TSecr=121986338
12511 2016-10-18 22:21:49.724042     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11618790 Ack=1 Win=29696 Len=1448 TSval=121986361 TSecr=121986341
12512 2016-10-18 22:21:49.724078     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11620238 Win=1571840 Len=0 TSval=121986416 TSecr=121986358
12513 2016-10-18 22:21:49.725196     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11620238 Ack=1 Win=29696 Len=1448 TSval=121986361 TSecr=121986341
12514 2016-10-18 22:21:49.726440     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11621686 Ack=1 Win=29696 Len=1448 TSval=121986363 TSecr=121986343
12515 2016-10-18 22:21:49.726476     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11623134 Win=1571840 Len=0 TSval=121986418 TSecr=121986361
12516 2016-10-18 22:21:49.727822     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11623134 Ack=1 Win=29696 Len=1448 TSval=121986363 TSecr=121986343
12517 2016-10-18 22:21:49.728836     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11624582 Ack=1 Win=29696 Len=1448 TSval=121986366 TSecr=121986346
12518 2016-10-18 22:21:49.728871     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11626030 Win=1571840 Len=0 TSval=121986421 TSecr=121986363
12519 2016-10-18 22:21:49.730088     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11626030 Ack=1 Win=29696 Len=1448 TSval=121986366 TSecr=121986346
12520 2016-10-18 22:21:49.731268     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11627478 Ack=1 Win=29696 Len=1448 TSval=121986368 TSecr=121986348
12521 2016-10-18 22:21:49.731307     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11628926 Win=1571840 Len=0 TSval=121986423 TSecr=121986366
12522 2016-10-18 22:21:49.732591     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11628926 Ack=1 Win=29696 Len=1448 TSval=121986368 TSecr=121986348
12523 2016-10-18 22:21:49.733727     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11630374 Ack=1 Win=29696 Len=1448 TSval=121986371 TSecr=121986351
12524 2016-10-18 22:21:49.733763     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11631822 Win=1571840 Len=0 TSval=121986426 TSecr=121986368
12525 2016-10-18 22:21:49.735054     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11631822 Ack=1 Win=29696 Len=1448 TSval=121986371 TSecr=121986351
12526 2016-10-18 22:21:49.736122     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11633270 Ack=1 Win=29696 Len=1448 TSval=121986373 TSecr=121986353
12527 2016-10-18 22:21:49.736156     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11634718 Win=1571840 Len=0 TSval=121986428 TSecr=121986371
12528 2016-10-18 22:21:49.737429     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11634718 Ack=1 Win=29696 Len=1448 TSval=121986373 TSecr=121986353
12529 2016-10-18 22:21:49.738544     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11636166 Ack=1 Win=29696 Len=1448 TSval=121986376 TSecr=121986355
12530 2016-10-18 22:21:49.738578     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11637614 Win=1571840 Len=0 TSval=121986430 TSecr=121986373
12531 2016-10-18 22:21:49.739885     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11637614 Ack=1 Win=29696 Len=1448 TSval=121986376 TSecr=121986355
12532 2016-10-18 22:21:49.740960     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11639062 Ack=1 Win=29696 Len=1448 TSval=121986378 TSecr=121986358
12533 2016-10-18 22:21:49.740995     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11640510 Win=1571840 Len=0 TSval=121986433 TSecr=121986376
12534 2016-10-18 22:21:49.742358     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11640510 Ack=1 Win=29696 Len=1448 TSval=121986378 TSecr=121986358
12535 2016-10-18 22:21:49.743383     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11641958 Ack=1 Win=29696 Len=1448 TSval=121986380 TSecr=121986360
12536 2016-10-18 22:21:49.743416     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11643406 Win=1571840 Len=0 TSval=121986435 TSecr=121986378
12537 2016-10-18 22:21:49.744780     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11643406 Ack=1 Win=29696 Len=1448 TSval=121986380 TSecr=121986360
12538 2016-10-18 22:21:49.745785     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11644854 Ack=1 Win=29696 Len=1448 TSval=121986383 TSecr=121986363
12539 2016-10-18 22:21:49.745818     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11646302 Win=1571840 Len=0 TSval=121986438 TSecr=121986380
12540 2016-10-18 22:21:49.747148     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11646302 Ack=1 Win=29696 Len=1448 TSval=121986383 TSecr=121986363
12541 2016-10-18 22:21:49.748265     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11647750 Ack=1 Win=29696 Len=1448 TSval=121986385 TSecr=121986365
12542 2016-10-18 22:21:49.748303     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11649198 Win=1571840 Len=0 TSval=121986440 TSecr=121986383
12543 2016-10-18 22:21:49.749525     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11649198 Ack=1 Win=29696 Len=1448 TSval=121986385 TSecr=121986365
12544 2016-10-18 22:21:49.750681     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11650646 Ack=1 Win=29696 Len=1448 TSval=121986388 TSecr=121986368
12545 2016-10-18 22:21:49.750721     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11652094 Win=1571840 Len=0 TSval=121986443 TSecr=121986385
12546 2016-10-18 22:21:49.751968     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11652094 Ack=1 Win=29696 Len=1448 TSval=121986388 TSecr=121986368
12547 2016-10-18 22:21:49.753109     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11653542 Ack=1 Win=29696 Len=1448 TSval=121986390 TSecr=121986370
12548 2016-10-18 22:21:49.753148     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11654990 Win=1571840 Len=0 TSval=121986445 TSecr=121986388
12549 2016-10-18 22:21:49.754414     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11654990 Ack=1 Win=29696 Len=1448 TSval=121986390 TSecr=121986370
12550 2016-10-18 22:21:49.755511     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11656438 Ack=1 Win=29696 Len=1448 TSval=121986392 TSecr=121986372
12551 2016-10-18 22:21:49.755550     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11657886 Win=1571840 Len=0 TSval=121986447 TSecr=121986390
12552 2016-10-18 22:21:49.756988     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11657886 Ack=1 Win=29696 Len=1448 TSval=121986392 TSecr=121986372
12553 2016-10-18 22:21:49.757925     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11659334 Ack=1 Win=29696 Len=1448 TSval=121986395 TSecr=121986375
12554 2016-10-18 22:21:49.757971     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11660782 Win=1571840 Len=0 TSval=121986450 TSecr=121986392
12555 2016-10-18 22:21:49.759109     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11660782 Ack=1 Win=29696 Len=1448 TSval=121986395 TSecr=121986375
12556 2016-10-18 22:21:49.760361     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11662230 Ack=1 Win=29696 Len=1448 TSval=121986397 TSecr=121986377
12557 2016-10-18 22:21:49.760403     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11663678 Win=1571840 Len=0 TSval=121986452 TSecr=121986395
12558 2016-10-18 22:21:49.761749     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11663678 Ack=1 Win=29696 Len=1448 TSval=121986397 TSecr=121986377
12559 2016-10-18 22:21:49.762793     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11665126 Ack=1 Win=29696 Len=1448 TSval=121986400 TSecr=121986380
12560 2016-10-18 22:21:49.762863     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11666574 Win=1571840 Len=0 TSval=121986455 TSecr=121986397
12561 2016-10-18 22:21:49.764099     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11666574 Ack=1 Win=29696 Len=1448 TSval=121986400 TSecr=121986380
12562 2016-10-18 22:21:49.765216     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11668022 Ack=1 Win=29696 Len=1448 TSval=121986402 TSecr=121986382
12563 2016-10-18 22:21:49.765254     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11669470 Win=1571840 Len=0 TSval=121986457 TSecr=121986400
12564 2016-10-18 22:21:49.766488     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11669470 Ack=1 Win=29696 Len=1448 TSval=121986402 TSecr=121986382
12565 2016-10-18 22:21:49.767660     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11670918 Ack=1 Win=29696 Len=1448 TSval=121986405 TSecr=121986384
12566 2016-10-18 22:21:49.767707     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11672366 Win=1571840 Len=0 TSval=121986460 TSecr=121986402
12567 2016-10-18 22:21:49.768955     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11672366 Ack=1 Win=29696 Len=1448 TSval=121986405 TSecr=121986384
12568 2016-10-18 22:21:49.770019     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11673814 Ack=1 Win=29696 Len=1448 TSval=121986407 TSecr=121986387
12569 2016-10-18 22:21:49.770057     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11675262 Win=1571840 Len=0 TSval=121986462 TSecr=121986405
12570 2016-10-18 22:21:49.771433     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11675262 Ack=1 Win=29696 Len=1448 TSval=121986407 TSecr=121986387
12571 2016-10-18 22:21:49.772510     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11676710 Ack=1 Win=29696 Len=1448 TSval=121986409 TSecr=121986389
12572 2016-10-18 22:21:49.772552     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11678158 Win=1571840 Len=0 TSval=121986464 TSecr=121986407
12573 2016-10-18 22:21:49.773819     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11678158 Ack=1 Win=29696 Len=1448 TSval=121986409 TSecr=121986389
12574 2016-10-18 22:21:49.774873     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11679606 Ack=1 Win=29696 Len=1448 TSval=121986412 TSecr=121986392
12575 2016-10-18 22:21:49.774911     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11681054 Win=1571840 Len=0 TSval=121986467 TSecr=121986409
12576 2016-10-18 22:21:49.776225     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11681054 Ack=1 Win=29696 Len=1448 TSval=121986412 TSecr=121986392
12577 2016-10-18 22:21:49.777304     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11682502 Ack=1 Win=29696 Len=1448 TSval=121986414 TSecr=121986394
12578 2016-10-18 22:21:49.777343     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11683950 Win=1571840 Len=0 TSval=121986469 TSecr=121986412
12579 2016-10-18 22:21:49.778571     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11683950 Ack=1 Win=29696 Len=1448 TSval=121986414 TSecr=121986394
12580 2016-10-18 22:21:49.779831     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11685398 Ack=1 Win=29696 Len=1448 TSval=121986417 TSecr=121986397
12581 2016-10-18 22:21:49.779868     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11686846 Win=1571840 Len=0 TSval=121986472 TSecr=121986414
12582 2016-10-18 22:21:49.780931     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11686846 Ack=1 Win=29696 Len=1448 TSval=121986417 TSecr=121986397
12583 2016-10-18 22:21:49.782181     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11688294 Ack=1 Win=29696 Len=1448 TSval=121986419 TSecr=121986399
12584 2016-10-18 22:21:49.782219     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11689742 Win=1571840 Len=0 TSval=121986474 TSecr=121986417
12585 2016-10-18 22:21:49.783322     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11689742 Ack=1 Win=29696 Len=1448 TSval=121986419 TSecr=121986399
12586 2016-10-18 22:21:49.784646     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11691190 Ack=1 Win=29696 Len=1448 TSval=121986421 TSecr=121986401
12587 2016-10-18 22:21:49.784685     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11692638 Win=1571840 Len=0 TSval=121986477 TSecr=121986419
12588 2016-10-18 22:21:49.785721     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11692638 Ack=1 Win=29696 Len=1448 TSval=121986421 TSecr=121986401
12589 2016-10-18 22:21:49.786983     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11694086 Ack=1 Win=29696 Len=1448 TSval=121986424 TSecr=121986404
12590 2016-10-18 22:21:49.787022     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11695534 Win=1571840 Len=0 TSval=121986479 TSecr=121986421
12591 2016-10-18 22:21:49.788358     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11695534 Ack=1 Win=29696 Len=1448 TSval=121986424 TSecr=121986404
12592 2016-10-18 22:21:49.789433     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11696982 Ack=1 Win=29696 Len=1448 TSval=121986426 TSecr=121986406
12593 2016-10-18 22:21:49.789470     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11698430 Win=1571840 Len=0 TSval=121986481 TSecr=121986424
12594 2016-10-18 22:21:49.790787     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11698430 Ack=1 Win=29696 Len=1448 TSval=121986426 TSecr=121986406
12595 2016-10-18 22:21:49.791822     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11699878 Ack=1 Win=29696 Len=1448 TSval=121986429 TSecr=121986409
12596 2016-10-18 22:21:49.791862     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11701326 Win=1571840 Len=0 TSval=121986484 TSecr=121986426
12597 2016-10-18 22:21:49.793017     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11701326 Ack=1 Win=29696 Len=1448 TSval=121986429 TSecr=121986409
12598 2016-10-18 22:21:49.794264     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11702774 Ack=1 Win=29696 Len=1448 TSval=121986431 TSecr=121986411
12599 2016-10-18 22:21:49.794299     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11704222 Win=1571840 Len=0 TSval=121986486 TSecr=121986429
12600 2016-10-18 22:21:49.795650     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11704222 Ack=1 Win=29696 Len=1448 TSval=121986431 TSecr=121986411
12601 2016-10-18 22:21:49.796744     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11705670 Ack=1 Win=29696 Len=1448 TSval=121986434 TSecr=121986413
12602 2016-10-18 22:21:49.796781     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11707118 Win=1571840 Len=0 TSval=121986489 TSecr=121986431
12603 2016-10-18 22:21:49.798071     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11707118 Ack=1 Win=29696 Len=1448 TSval=121986434 TSecr=121986413
12604 2016-10-18 22:21:49.799133     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11708566 Ack=1 Win=29696 Len=1448 TSval=121986436 TSecr=121986416
12605 2016-10-18 22:21:49.799167     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11710014 Win=1571840 Len=0 TSval=121986491 TSecr=121986434
12606 2016-10-18 22:21:49.800323     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11710014 Ack=1 Win=29696 Len=1448 TSval=121986436 TSecr=121986416
12607 2016-10-18 22:21:49.801585     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11711462 Ack=1 Win=29696 Len=1448 TSval=121986436 TSecr=121986416
12608 2016-10-18 22:21:49.801641     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11712910 Win=1571840 Len=0 TSval=121986493 TSecr=121986436
12609 2016-10-18 22:21:49.802956     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11712910 Ack=1 Win=29696 Len=1448 TSval=121986438 TSecr=121986418
12610 2016-10-18 22:21:49.803940     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11714358 Ack=1 Win=29696 Len=1448 TSval=121986438 TSecr=121986418
12611 2016-10-18 22:21:49.803972     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11715806 Win=1571840 Len=0 TSval=121986496 TSecr=121986438
12612 2016-10-18 22:21:49.805146     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11715806 Ack=1 Win=29696 Len=1448 TSval=121986441 TSecr=121986421
12613 2016-10-18 22:21:49.806412     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11717254 Ack=1 Win=29696 Len=1448 TSval=121986441 TSecr=121986421
12614 2016-10-18 22:21:49.806451     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11718702 Win=1571840 Len=0 TSval=121986498 TSecr=121986441
12615 2016-10-18 22:21:49.807541     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11718702 Ack=1 Win=29696 Len=1448 TSval=121986443 TSecr=121986423
12616 2016-10-18 22:21:49.808813     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=11720150 Ack=1 Win=29696 Len=1448 TSval=121986443 TSecr=121986423
12617 2016-10-18 22:21:49.808854     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=11721598 Win=1571840 Len=0 TSval=121986501 TSecr=121986443
